bigdata_stream,4707,http://architects.dzone.com/articles/algorithm-week-damn-cool-1,Algorithm of the Week: Damn Cool Levenshtein Automata,Nick Johnson,The basic insight behind Levenshtein automata is that it's possible to construct a Finite state automaton that recognizes exactly the set of strings within a given Levenshtein distance of a target word. ,6/25/13,,
bigdata_stream,3545,http://architects.dzone.com/articles/scraping-pdf-text-python,Scraping PDF Text with Python,Gary Sieling,"This example will walk a directory structure, look for PDFs, and make a “.txt” file next to the PDF with a text rendition.",6/29/13,,
bigdata_stream,2530,http://architects.dzone.com/articles/algorithm-week-practical,Algorithm of the Week: Practical Parallelizing in R,Justin Bozonier,I wrote an algorithm in R to run a Monte Carlo simulation of how many test subjects I need for split tests to detect X% shift in the mean. It essentially required hundreds of thousands of calculations in order to come up with the final table. ,7/2/13,,
bigdata_stream,2513,http://architects.dzone.com/articles/linksheet-apache-cassandra,Linksheet: Apache Cassandra,Tim Spann,"This collection of resources collected by Tim Spann will help you get started with Apache Cassandra, the open source distributed database system originally developed at Facebook.",6/30/13,,
bigdata_stream,1905,http://architects.dzone.com/articles/leading-digits-and-quadmath,Leading Digits and Quadmath,John Cook,My previous post on Gelfand's Question looked at a problem that requires repeatedly finding the first digit of kn wherek is a single digit but n may be on the order of millions or billions.,6/25/13,,
bigdata_stream,1837,http://architects.dzone.com/articles/hadoop-python-perspective,Hadoop from a Python Perspective,Chase Seibert,"We knew we could implement the new feature with our existing stack of Python and MySQL. But we wanted to “get our feet wet” with Hadoop, and gain some experience with it to see if we could make use of it more broadly. So what did we learn?",6/25/13,,
bigdata_stream,1828,http://java.dzone.com/articles/integration-amazon-redshift,Integration of Amazon Redshift Data Warehouse with Talend Data Integration,Kai Wähner,"In this blog post, I will show you how to ""ETL"" all kinds of data to Amazon’s cloud data warehouse Redshift wit Talend’s big data components. ",6/27/13,,
bigdata_stream,1441,http://architects.dzone.com/articles/overview-batch-processing-java,An Overview of Batch Processing in Java EE 7.0,Eric Gregory,"Batch processing is used in many industries for tasks ranging from payroll processing; statement generation; end-of-day jobs such as interest calculation and ETL (extract, load, and transform) in a data warehouse; and many more. ",7/1/13,,
bigdata_stream,1408,http://architects.dzone.com/articles/shaping-matching-experiments,Shaping Matching Experiments,Giuseppe Vettigli,"Often, in Computer Vision tasks we have a model of an interesting shape and we want to know if this model matches with a target shape found through the analysis of the edges of an image.",7/2/13,,
bigdata_stream,1170,http://architects.dzone.com/articles/ruby-calculating-orthodromic,Ruby: Calculating the Orthodromic Distance Using the Haversine Formula,Mark Needham,As part of the UI I’m building around my football stadiums data set I wanted to calculate the distance from a football stadium to a point on the map in Ruby since cypher doesn’t currently return this value.,7/2/13,,
bigdata_stream,1166,http://architects.dzone.com/articles/mapreduce-algorithms-–-0,MapReduce Algorithms – Understanding Data Joins Part 1,Bill Bejeck,Joining data is arguably one of the biggest uses of Hadoop. Gaining a full understanding of how Hadoop performs joins is critical for deciding which join to use and for debugging when trouble strikes.,7/1/13,,
bigdata_stream,1101,http://architects.dzone.com/articles/making-maps-tilemill,Making Maps with Tilemill,Gary Sieling,"TileMill is a piece of map-making software for rendering beautiful maps. You can export the maps to MapBox, for a Google Maps feel or combine with a tool like D3.js for interactive infographics. There are a surprising number of data sources: weather, earthquake locations, crime statistics, and ship and plane locations.",6/27/13,,
bigdata_stream,1071,http://architects.dzone.com/articles/recap-open-source-bridge,Recap: Open Source Bridge,A. Jesse Jiryu Davis,"I was at the Open Source Bridge conference last week, in Portland Oregon. Who knew that going to a software convention could be so transformative? Some unstructured impressions follow.",6/26/13,,
bigdata_stream,1021,http://architects.dzone.com/articles/overview-and-recommendations,Overview and Recommendations for Distributed File Systems,Esen Sagynov,"In this article I will explain the features of selected distributed file systems which I have experience with working at NHN, and suggest which one is suitable to what case. I will also discuss about recent open source distributed file systems as well asl Google's distributed file system which are not yet used by NHN. ",6/27/13,,
bigdata_stream,910,http://architects.dzone.com/articles/aggregating-relationships,Aggregating Relationships within a Path,Mark Needham,I recently came across an interesting use case of paths in a graph where we wanted to calculate the frequency of communication between two people by showing how frequently each emailed the other. The model looked like this...,6/28/13,,
bigdata_stream,588,http://architects.dzone.com/articles/power-1-–-roi-and-use-cases,Power of 1% – ROI and Use Cases for Industrial Big Data,Ravi Kalakota,"While social, consumer, retail and mobile big data get a lot of PR, the big data business cases around industrial machine data analytics or “things that spin” actually make economic sense. ",6/27/13,,
bigdata_stream,538,http://architects.dzone.com/articles/finding-relationships,Finding Relationships in Trademark Data,Matt Overstreet,"At the recent National Day of Civic Hacking we dug into a few ways to find relationships between Trademarks files with the USPTO. There are lots of trademark fillings, each with the minimum possible data to make them uniquely identifiable; that’s great for streamlined government and citizen anonymity, but no fun for finding the relationships between filings.",7/1/13,,
bigdata_stream,477,http://architects.dzone.com/articles/6-warning-signs-your-0,6 Warning Signs that Your Technology is Headed South,Christopher Taylor,"A recent blog talked about how technology is creating a sharper divide between the haves and have-nots in an increasingly global, increasingly data-focused economy.",6/29/13,,
bigdata_stream,407,http://architects.dzone.com/articles/demystifying-hadoop-simple,Demystifying Hadoop in Simple Terms,Pritiman Panda,"This tutorial guides you through the basics of Hadoop in a straightforward, accessible way.",6/26/13,,
bigdata_stream,337,http://architects.dzone.com/articles/story-big-data,"The Story of ""Big Data""",Nishant Chandra,"Bob, a dairy farm owner, was unhappy. He owned many cows but could not milk them efficiently. Business was good though.",7/1/13,,
bigdata_stream,275,http://architects.dzone.com/articles/generating-audio-spectrograms,Generating Audio Spectrograms in Python,Corey Goldberg,"A spectrogram is a visual representation of the spectrum of frequencies in a sound sample. Here's some spectrogram code in Python, using Matplotlib...",6/26/13,,
bigdata_stream,225,http://architects.dzone.com/articles/lap-around-big-data-microsoft,A Lap Around Big Data with Microsoft HDInsight,Anindita Basak,"Big Data synonyms with three V s :  Volume , Velocity & Variety. Even with traditional e-commerce system to modern social networks all systems data conservation is dependent on this platform. Let's check a scenario of modern e-commerce analytics after integration with Big Data.",6/30/13,,
bigdata_stream,224,http://architects.dzone.com/articles/cubrid-php-and-pdo-drivers-now,CUBRID PHP and PDO Drivers Now Support Database Sharding,Esen Sagynov,"We've been working hard on adding sharding support in all our APIs. We have released new versions of our JDBC and C APIs which provided support for both Database Sharding and API-level Load Balancing. Then we added sharding support in our node-cubrid Node.js API. Now, sharding comes to PHP and PDO drivers.",6/28/13,,
bigdata_stream,197,http://java.dzone.com/articles/how-improve-java’s-computing,How to Improve Java’s Computing Ability for Various Data Sources?,Jim King,"Structured data computing is difficult for most of Java applications, because they don't have databases. How to solve this problem?",6/28/13,,
bigdata_stream,147,http://architects.dzone.com/articles/spatial-overlays-r-retrieving,Spatial Overlays with R - Retrieving Polygon Attributes for a Set of Points,Kay Cichini,A short tutorial for spatial overlays using R-GIS...,6/25/13,,
bigdata_stream,142,http://architects.dzone.com/articles/statistical-evidence-versus,Statistical Evidence Versus Legal Evidence,John Cook,"Compute the posterior probability of a defendant’s guilt conditioned on the admissible evidence, starting with a prior biased toward innocence. Report “guilty” if the posterior mean probability of guilt is above a level referred to as “beyond reasonable doubt.”",6/28/13,,
bigdata_stream,31,http://architects.dzone.com/articles/gartner-bi-and-analytics-122,Gartner: BI and Analytics a $12.2 Billion Market,Ravi Kalakota,"The term “business intelligence” (BI) dates back to 1958, when IBM researcher Hans Peter Luhn coined the term in an IBM Journal article.",7/2/13,,
Cloud Zone,9,http://cloud.dzone.com/articles/using-integrated-it-service-0,Using An Integrated IT Service Desk To Boost Your Business,Ilan Hertz,"The amount of devices available to businesses is continuously expanding, and as a result so is the need for software that effectively tracks all of the technology assets under a company’s belt.",7/1/13,,
cloud_stream,4134,http://cloud.dzone.com/articles/making-sense-out-java-paas,Making Sense Out of the Java PaaS Platforms,Eric Genesky,"Here's a 45-minute discussion of various Java PaaSes that was presented by Debu Panda, of BMC software. ",6/26/13,,
cloud_stream,3096,http://cloud.dzone.com/articles/deploying-ruby-app-heroku,Deploying a Ruby App to Heroku in Codenvy,Eric Genesky,Here's a quick demonstration of how Codenvy  can be used to push a simple Ruby-built application to Heroku.  ,6/26/13,,
cloud_stream,2152,http://architects.dzone.com/articles/openshift-managing-apps-rhc,Openshift: Managing Apps with RHC,Eric Genesky,"Linqing Lu recently published a tutorial for working with rhc ""Red Hat Cloud"" in the OpenShift command line.  ",6/26/13,,
cloud_stream,1834,http://cloud.dzone.com/articles/aws-value-integrator,AWS: Value Integrator,Eric Genesky,"Here's a 3-mintue video defining SaaS, PaaS, and IaaS presented by Ben Kepes.",6/26/13,,
cloud_stream,1340,http://architects.dzone.com/articles/splunk-storm-–-machine-data,Splunk Storm – Machine Data Processing in the Cloud,Sasha Goldshtein,"Splunk is a platform to process machine data from various sources such as weblogs, syslogs, log4j logs and can also work with JSON and CSV file formats thus any application that produces . . .",6/25/13,,
cloud_stream,955,http://cloud.dzone.com/articles/red-hat-jboss-middleware-0,Red Hat JBoss Middleware Webinar - Are You Ready to Rumble with JBoss Integration & BPM,Eric D.  Schabell,"There will be an interesting webinar on July 23, 2013 that will take you on a tour of integration and business process management.",,,
,,,,,,,,
,6/30/13,,,,,,,
cloud_stream,642,http://cloud.dzone.com/articles/migration-challenges-companies,Migration Challenges Companies Should Anticipate,Chip Bates,Changes in the IT world are happening fast - therefore a migration will most likely happen in your organization. Because of this IT departments . . .,7/1/13,,
cloud_stream,605,http://cloud.dzone.com/articles/5-best-risk-management-saases,The 5 Best Risk Management SaaSes,Omri Erel,"With the ongoing race for progress in the new digital age, risk management software is becoming increasingly necessary.",6/27/13,,
cloud_stream,556,http://cloud.dzone.com/articles/why-do-they-leave-how-prevent,Why Do They Leave? How To Prevent Saas Subscription Cancellation,Preciouse Gross,"Whatever the reason, the main issue is that customers are leaving and your churn rate is increasing. Fortunately, many of the common reasons for unsubscribes can be reduced and kept to a minimum. ",6/25/13,,
cloud_stream,537,http://cloud.dzone.com/articles/practical-azure-windows-azure,Practical Azure: Windows Azure Marketplace,Jim O' Neil,"The Windows Azure Marketplace is a textbook example of ""eating your own dog food."" As the One-stop shop for premium data and applications hosted on Windows Azure . . .",6/25/13,,
cloud_stream,530,http://cloud.dzone.com/articles/cloudcast-six-weeks-cloud,The Cloudcast: Six Weeks to a Cloud,Brian Gracely,Aaron talks with Kirk Jantzer about creating a cloud in six weeks and why he doesn’t have time to order physical servers anymore. ,6/29/13,,
cloud_stream,480,http://cloud.dzone.com/articles/autoscaling-windows-azure,Autoscaling Windows Azure Cloud Services (and web sites),Maarten Balliauw,"At the Build conference, Microsoft today announced that Windows Azure Cloud Services now support autoscaling.",6/28/13,,
cloud_stream,464,http://architects.dzone.com/articles/cloudhub-worlds-first-global,CloudHub is the World's First Global iPaaS,Ross Mason,"At MuleSoft, we’re constantly looking for better ways to solve the integration needs of enterprises . . .",7/1/13,,
cloud_stream,443,http://architects.dzone.com/articles/setting-ubuntu-and-nginx-azure,Setting Up Ubuntu and nginx on Azure,Phillip Haydon,"So after spending a week with OSX, I thought I would see how well I go with setting up Mono on Ubuntu… on Azure.",6/27/13,,
cloud_stream,397,http://cloud.dzone.com/articles/automating-cloud-applications,Automating Cloud Applications using Open Source at BrightTag,Matt O'Keefe,"As a fast-growing tech company in a highly dynamic industry, BrightTag has made a concerted effort to stay true to our development philosophy",6/28/13,,
cloud_stream,388,http://cloud.dzone.com/articles/riak-and-aws-cloudformation,Riak and AWS CloudFormation,Eric Genesky,Here's a 20-minute video of a screencast that details how to use AWS CloudFormation to provision a Riak cluster.,,,
,,,,,,,,
,6/27/13,,,,,,,
cloud_stream,317,http://cloud.dzone.com/articles/cloudstack-support-apache,CloudStack Support in Apache libcloud,Mark Hinkle,A vote has started on the libcloud dev list for the 0.13 release. The release notes detail all the new features and fixes.,6/28/13,,
cloud_stream,306,http://architects.dzone.com/articles/irony-cost-and-process-hell,"The Irony, Cost and Process Hell of Software as a Service",Christopher Taylor,Woe unto you if you don’t think through your decisions to buy and use Software-as-a-Service (SaaS).,6/25/13,,
cloud_stream,283,http://cloud.dzone.com/articles/cloud-isnt-about-cost,Cloud Isn't About the Cost,Eric Genesky,"Every time someone tells me that cloud computing is all about cost savings, I want to go somewhere dark to jump up and down and clench my fists. ",7/2/13,,
cloud_stream,273,http://architects.dzone.com/articles/windows-azure-nodejs,Windows Azure Node.js Deployment,Eric Genesky,"In this short screencast, I present how to add a Windows Azure Web App, set against a Github Repository with a Node.js Express.js based Web Application.",6/27/13,,
cloud_stream,267,http://cloud.dzone.com/articles/technet-radio-how-migrate,TechNet Radio: How to Migrate from VMWare to Windows Azure or Hyper-V,Yung Chou,Keith Mayer and Yung Chou are back and in today’s episode they show us how to migrate your virtual machines from VMware to Windows Azure or Windows Server 2012. ,6/28/13,,
cloud_stream,262,http://cloud.dzone.com/articles/deploymanage-postgresql,Deploy/Manage PostgreSQL on Openshift,Eric Genesky,Grant Shipley demonstrates how to deploy and manage a PostgreSQL database on Red Hat's OpenShift platform-as-a-service.,6/30/13,,
cloud_stream,245,http://cloud.dzone.com/articles/discussion-azure-media,A Discussion of Azure Media Services,Eric Genesky,Alex Zambelli and Samuel Ng discuss Windows Azure Media Services to describe upcoming features and services in the preview version.,,,
,,,,,,,,
,7/1/13,,,,,,,
cloud_stream,234,http://cloud.dzone.com/articles/cloudy-links-pie-sky-blog,Cloudy Links from the Pie in the Sky Blog,Larry Franks,"BUILD is over and there were a ton of announcements there. I still haven't had time to install 8.1 yet, or any of the other preview things. Hopefully you'll be able to take some time out and enjoy this week's links:",7/1/13,,
cloud_stream,230,http://cloud.dzone.com/articles/integrating-openshift-cloud9,Integrating OpenShift with the Cloud9 .io,Eric Genesky, This video describes how to integrate OpenShift with the C9.io using ssh keys and git.,,,
,,,,,,,,
,7/1/13,,,,,,,
cloud_stream,200,http://cloud.dzone.com/articles/microsoft’s-new-world-working,Microsoft’s New World of Working,Rogier Noort,I was made aware of this philosophy by a friend who’s working for Microsoft. It was a side of Microsoft I had never seen before. It’s a philosophy which didn’t fit into the image I had of the company.,7/2/13,,
cloud_stream,185,http://cloud.dzone.com/articles/hps-vp-storage-enterprise,HP's VP of Storage on Enterprise Integration,Eric Genesky,This short (7 minute) interview suggests a few ways in which enterprises shoudl approach cloud integration. Mike Prieto is the Vice President of HP's Storage Division for Asia Pacific and Japan.  He says that it's imporatnt for businesses to take a holistic approach to cloud integration. ,,,
,,,,,,,,
,7/2/13,,,,,,,
cloud_stream,106,http://cloud.dzone.com/articles/custom-logging-windows-azure,Custom Logging with Windows Azure Web Sites,Larry Franks,"If you're developing an application on Windows Azure, or trying to figure out a problem with a production application, the above should be useful in capturing output from your application code.",6/27/13,,
cloud_stream,86,http://www.dzone.com/articles/view-relevant-news-using,View Relevant News using Windows Azure,Eric Genesky,Pariveda Solutions recnetly created a web API that enables large media organizations to more easily get premium content to their viewers.  This video discusses the solutions they found using Windows Azure. ,7/2/13,,
devops_stream,4616,http://java.dzone.com/articles/sirix-versioned-open-source,Sirix - Versioned Open Source XML Storage with Temporal Hierarchies,Johannes Lichtenberger,"Sirix is an open source XML storage system which is capable of storing and querying hierarchical data efficiently. It is especially well suited for flash disks (SSDs), taking into account fast random reads and log-structured sequential writes",6/29/13,,
devops_stream,3786,http://architects.dzone.com/articles/code-or-configuration-or,Code or Configuration or Configuration in Code?,Anders Abel,"With DevOps bringing source control to configuration files and publishing to production servers being automated – bringing both code and configuration over on the same time, the difference between code and config has become less than ever (if it even exists).",6/25/13,,
devops_stream,3678,http://architects.dzone.com/articles/do-you-recognize-these-daily,Do You Recognize These Daily Developer Annoyances?,Sander Mak,You know it's a bad day when you experience all of these.,6/25/13,,
devops_stream,3539,http://architects.dzone.com/articles/how-make-technology-choices,How to Make Technology Choices,Steven Lott,"I've got this idea for game-changing software idea, what technology should I use? These questions have disturbing expectations. There's a Gordian Knot of dependencies that's sometimes baffling.",6/26/13,,
devops_stream,3289,http://server.dzone.com/articles/essentials-software-testing-qa-0,Essentials of Software Testing (QA) Metrics,Tim Blackburn,"How many bugs are reported by users, tester or devs after QA have finished their job? That’s a very interesting indicator that will keep your QA team in shape. After all, you pay money to find and fix bugs but not imitate testing. A huge number of reworks is an alarm bell. Your developers may end up fixing own bugs after QA checks, instead of developing new features.",6/29/13,,
devops_stream,3289,http://server.dzone.com/articles/essentials-software-testing-qa,Essentials of Software Testing (QA) Metrics,Tim Blackburn,"How many bugs are reported by users, tester or devs after QA have finished their job? That’s a very interesting indicator that will keep your QA team in shape. After all, you pay money to find and fix bugs but not imitate testing. A huge number of reworks is an alarm bell. Your developers may end up fixing own bugs after QA checks, instead of developing new features.",6/29/13,,
devops_stream,3024,http://architects.dzone.com/articles/youre-not-software-development,"You're Not a Software Development Manager, You're a Software Helper",Cody Powell,"I was having coffee with a new technical manager recently, and he asked an interesting question.  He said, ""I just got assigned to lead this great team, but I don't know how to build trust with them.  How do you do that?""",7/1/13,,
devops_stream,3004,http://architects.dzone.com/articles/apache-subversion-180-release,Apache Subversion 1.8.0 Release Highlights,C. Michael Pilato,"Explore the highlights of the new 1.8.0 version of Apache Subversion, which delivers a collection of features and enhancements designed to facilitate administration and deliver enterprise-class functionality without adding complexity.",6/27/13,,
devops_stream,2994,http://java.dzone.com/articles/how-make-web-service-spring,How to Make a Web Service with Spring MVC and Test with Spring Test Framework,Johnathan Mark Smith,"This is a very basic example of using Spring MVC, REST and Spring Test Framework using Spring’s Java configuration.",6/29/13,,
devops_stream,2992,http://architects.dzone.com/articles/replacing-google-reader-feedly,Replacing Google Reader with Feedly,Anders Abel,From my statistics I know that 80% of my subscribed readers are using Google Reader. It used to be 90% before Google announced that they would kill Reader. ,6/26/13,,
devops_stream,2797,http://architects.dzone.com/articles/how-estimate-project,How to Estimate a Project,Steven Lott,"Let's say you decide that the budget for ""everything"" is two point five kajillion dollars. Clearly, you don't want to just fork that money over to a roomful of developers and wait a year for something to happen.",6/28/13,,
devops_stream,2780,http://architects.dzone.com/articles/vagrantvirtualbox-vboxmanage,Vagrant/VirtualBox: VBoxManage Error,Mark Needham,I’ve been playing around with Vagrant a bit again lately and having installed it on a new machine was running into the following exception when I tried to run ‘vagrant up’ on a new virtual machine...,6/30/13,,
